,built_years,size,street_adress_code,dong_code,max(price),max(floor)
14135,2002,106.15,416352600003,1165010600,247300,25
14136,2002,106.24,414504700071,1150010300,30000,5
14137,2002,106.29,416312700054,1165010700,44800,3
14138,2002,106.31,416321500038,1165010200,77000,3
14139,2002,106.32,411245200015,1121510300,43000,5
14140,2002,106.37,414224200015,1147010300,56000,10
14141,2002,106.71,413919900027,1144012300,106000,16
14142,2002,106.77,312301000211,1171011400,110000,17
14143,2002,107.01,416345000033,1165010700,85000,4
14144,2002,107.07,414504700071,1150010300,25000,6
14145,2002,107.1,311802000143,1156011000,130000,34
14146,2002,107.16,416027900036,1162010300,47700,4
14147,2002,107.21,416312700054,1165010700,62500,4
14148,2002,107.23,312302300572,1174010800,88800,18
14149,2002,107.4,414504700071,1150010300,26000,4
14150,2002,107.84,416301500073,1165010200,39000,4
14151,2002,107.86,417226100090,1174010800,71500,9
14152,2002,107.91,416643100011,1168010600,201500,6
14153,2002,108.1,312101200120,1165010100,103000,11
14154,2002,108.12,416312700054,1165010700,126900,4
14155,2002,108.15,311801000130,1156011700,149500,19
14156,2002,108.32,413315700026,1138010600,63500,5
14157,2002,108.43,411226000019,1121510500,157600,19
14158,2002,108.466,311500900038,1150010600,58000,14
14159,2002,108.5,416354900040,1165010700,129000,10
14160,2002,109.15,416652300046,1168010700,50000,6
14161,2002,109.17,414836000136,1153011000,32000,4
14162,2002,109.35,311301200041,1144012600,67500,17
14163,2002,109.54,410046100007,1111018400,49000,3
14164,2002,110.13,416312700054,1165010700,59250,2
14165,2002,110.22,414836000136,1153011000,30500,3
14166,2002,110.23,410629700030,1117012900,123000,10
14167,2002,110.24,416047300066,1162010300,59900,5
14168,2002,110.2786,411840800021,1126010200,74500,25
14169,2002,110.32,416047700030,1162010300,56000,5
14170,2002,110.4,311201500319,1141011800,55000,14
14171,2002,110.49,416619300032,1168010100,57800,5
14172,2002,110.52,416365900020,1165010800,74500,18
14173,2002,110.5345,413008000074,1135010500,68000,23
14174,2002,110.5345,413008000081,1135010500,55000,24
14175,2002,110.79,416345000033,1165010700,74500,4
14176,2002,110.83,416321500038,1165010200,49000,3
14177,2002,110.85,312302400191,1174010800,50000,13
14178,2002,110.94,410657500007,1117010100,57000,5
14179,2002,111.08,416679000021,1168010800,120000,10
14180,2002,111.28,416643100011,1168010600,95500,1
14181,2002,111.296,412445800041,1130510100,79500,16
14182,2002,111.32,416305200007,1165010100,78000,8
14183,2002,111.36,416679000021,1168010800,88000,10
14184,2002,111.41,416345000033,1165010700,190000,4
14185,2002,111.42,312400600063,1174010800,87000,7
14186,2002,111.56,414543900028,1150010600,39000,10
14187,2002,111.6,416679000021,1168010800,77700,10
14188,2002,111.78,416312700054,1165010700,81000,1
14189,2002,111.86,414228500031,1147010100,31000,7
14190,2002,111.88,411225700025,1121510500,144000,16
14191,2002,111.92,416337100028,1165010800,73000,3
14192,2002,112.09,413315700026,1138010600,32500,3
14193,2002,112.45,417231900005,1174010500,43700,6
14194,2002,112.61,416312100037,1165010100,59500,5
14195,2002,113.14,417221800025,1174010700,129900,12
14196,2002,113.54,412135300023,1129010100,80000,5
14197,2002,113.57,416681900027,1168010400,215000,16
14198,2002,113.607,310500900036,1123010900,74500,17
14199,2002,113.62,413639400043,1141011100,38500,5
14200,2002,113.67,416305200007,1165010100,96000,7
14201,2002,113.8,417201200030,1174010700,100000,19
14202,2002,113.82,413626000038,1141011700,36800,4
14203,2002,113.84,416679000021,1168010800,101000,6
14204,2002,114.24,411245200015,1121510300,51700,4
14205,2002,114.286,414814100084,1153010700,60500,20
14206,2002,114.3,416644400038,1168010800,67000,5
14207,2002,114.3032,414538800037,1150010900,59000,14
14208,2002,114.34,413023800068,1135010500,50000,19
14209,2002,114.38,416321600023,1165010200,40000,1
14210,2002,114.4,311301100058,1144012500,64500,7
14211,2002,114.64,416313600015,1165010100,60000,1
14212,2002,114.6534,415750800009,1159010200,80000,18
14213,2002,114.69,411539600011,1123010600,54000,15
14214,2002,114.705,311201900038,1141011700,98000,22
14215,2002,114.73,300000100476,1126010100,93000,19
14216,2002,114.756,311400100180,1147010100,184000,16
14217,2002,114.78,311600300052,1153010800,50500,15
14218,2002,114.81,312301000245,1171011400,111000,19
14219,2002,114.81,413920000103,1144012300,68500,11
14220,2002,114.84,310500900101,1123011000,86500,19
14221,2002,114.85,417213100040,1174010900,51300,5
14222,2002,114.87,417213000077,1174010700,130000,26
14223,2002,114.88,310101400032,1114016200,162000,18
14224,2002,114.89,300002400750,1154510300,70500,25
14225,2002,114.919,416047100016,1162010100,123000,20
14226,2002,114.92,413605800074,1141010500,119700,16
14227,2002,114.9396,310900800328,1132010500,50000,13
14228,2002,114.94,411507500033,1123010500,109500,21
14229,2002,114.966,416047100016,1162010100,72500,20
14230,2002,114.97,310900600031,1135010200,119800,28
14231,2002,115.3,416032400025,1162010200,44500,11
14232,2002,115.47,416029000009,1162010300,49000,6
14233,2002,115.48,414505400030,1150010300,43000,12
14234,2002,115.5,414505400030,1150010300,41500,11
14235,2002,115.51,312302400191,1174010800,49300,12
14236,2002,115.98,411252300015,1121510300,45500,3
14237,2002,116.04,416365900020,1165010800,130000,11
14238,2002,116.07,413613200006,1141011000,74000,4
14239,2002,116.101,311201200149,1141011800,76000,20
14240,2002,116.276,414814100084,1153010700,59900,19
14241,2002,116.29,415128300025,1154510200,83500,19
14242,2002,116.41,300506400137,1150010200,70000,16
14243,2002,116.42,416345900071,1165010600,179000,13
14244,2002,116.52,410052100016,1111010200,56000,5
14245,2002,116.52,416364900009,1165010100,74000,5
14246,2002,116.62,413613200006,1141011000,40000,3
14247,2002,116.715,416315800010,1165010100,140000,7
14248,2002,116.912,412445800041,1130510100,61000,16
14249,2002,116.98,415407400022,1156011400,117000,19
14250,2002,117.168,413018300059,1135010300,65000,19
14251,2002,117.41,415442100007,1156011700,96000,18
14252,2002,117.53,416327500015,1165010100,117000,2
14253,2002,117.75,410657300023,1117010100,52000,5
14254,2002,117.93,416303900056,1165010600,48000,9
14255,2002,117.98,414521400029,1150010100,49000,5
14256,2002,118.03,412710100005,1132010700,57500,19
14257,2002,118.1762,414538800037,1150010900,52000,14
14258,2002,118.266,300502400249,1120011800,85000,15
14259,2002,118.321,415728800173,1159010700,81000,14
14260,2002,118.381,310900600646,1132010600,85800,22
14261,2002,118.5154,311400500057,1147010200,93500,14
14262,2002,118.6,410655000057,1117011900,62500,12
14263,2002,118.77,417200300028,1174010800,41800,4
14264,2002,118.8,411239500045,1121510100,47000,6
14265,2002,118.8,416018900071,1162010200,55000,6
14266,2002,118.86,411252300015,1121510300,40000,2
14267,2002,118.87,412722600020,1132010600,30800,6
14268,2002,118.9,417213100040,1174010900,53000,5
14269,2002,119.05,310501200119,1123010600,67000,30
14270,2002,119.05,410630900062,1117013000,75000,6
14271,2002,119.467,414814100084,1153010700,49500,20
14272,2002,119.6,311301100058,1144012500,38000,3
14273,2002,119.78,310501200119,1123010600,64000,25
14274,2002,119.78,414541700041,1150010200,56500,15
14275,2002,119.94,414814100084,1153010700,38850,20
14276,2002,120.48,416356100006,1165010100,75000,6
14277,2002,120.7,412710100005,1132010700,44000,16
14278,2002,120.78,416660400056,1168011800,278000,42
14279,2002,120.81,416365800057,1165010800,180000,15
14280,2002,121.12,410932300017,1120011400,70000,10
14281,2002,121.42,416660400056,1168011800,226000,42
14282,2002,121.83,416303900056,1165010600,145000,7
14283,2002,121.95,410932300017,1120011400,122000,9
14284,2002,122.11,416071100083,1162010100,40800,6
14285,2002,122.22,412119200013,1129012800,44700,4
14286,2002,122.4321,412727300007,1132010700,49500,19
14287,2002,122.58,310501200119,1123010600,57000,28
14288,2002,123.04,416643100011,1168010600,216000,22
14289,2002,123.08,416303900056,1165010600,72000,10
14290,2002,123.15,414219900111,1147010200,59900,11
14291,2002,123.6,416352600003,1165010600,171000,1
14292,2002,124.24,415737200018,1159010200,35000,6
14293,2002,124.41,413626000038,1141011700,37500,3
14294,2002,124.64,416652300046,1168010700,59900,4
14295,2002,125.021,414549400107,1150010300,87500,14
14296,2002,125.19,311301200041,1144012600,73700,19
14297,2002,125.37,414219900111,1147010200,109500,10
14298,2002,125.477,311400400011,1147010200,62500,7
14299,2002,125.48,416303900056,1165010600,123000,9
14300,2002,125.86,413912200035,1144012400,46300,6
14301,2002,125.95,417213200013,1174010900,41500,5
14302,2002,126.69,416303900056,1165010600,87000,8
14303,2002,126.69,416332300033,1165010700,70000,6
14304,2002,127.75,310501200119,1123010600,58500,29
14305,2002,128.0,411234200011,1121510300,67000,7
14306,2002,128.01,411234200011,1121510300,95000,7
14307,2002,128.71,310501200119,1123010600,40000,30
14308,2002,128.72,416652300046,1168010700,54000,5
14309,2002,129.204,414549400107,1150010300,64500,11
14310,2002,129.23,416321600023,1165010200,87800,5
14311,2002,129.51,413626000038,1141011700,34000,2
14312,2002,129.52,417200300028,1174010800,60000,3
14313,2002,129.73,416313600015,1165010100,52300,5
14314,2002,129.76,416679000021,1168010800,107000,5
14315,2002,129.784,412445800041,1130510100,90000,17
14316,2002,130.279,414549400107,1150010300,81500,14
14317,2002,130.539,311201200149,1141011800,73500,14
14318,2002,130.64,413915100021,1144010500,125000,21
14319,2002,130.9,300000800555,1141011800,45000,13
14320,2002,131.18,413316500006,1138010300,40000,5
14321,2002,131.73,416317500018,1165010200,68000,5
14322,2002,131.7554,413018300059,1135010300,89000,18
14323,2002,131.85,413915100021,1144010500,165000,22
14324,2002,131.9,416342400093,1165010800,148000,11
14325,2002,131.98,417227800020,1174010700,95500,12
14326,2002,132.36,200000302068,1162010300,113000,15
14327,2002,132.59,416679000021,1168010800,89000,7
14328,2002,133.01,417200300028,1174010800,59000,2
14329,2002,133.09,416047300051,1162010300,69000,4
14330,2002,133.11,416047300051,1162010300,69250,4
14331,2002,133.41,416352600003,1165010600,270000,25
14332,2002,133.48,416302800023,1165010800,138500,5
14333,2002,133.5,416652300046,1168010700,98500,3
14334,2002,133.78,416937200002,1171011100,105000,10
14335,2002,133.79,416905500021,1171010700,60000,10
14336,2002,133.85,416047300051,1162010300,78000,4
14337,2002,134.24,416681900027,1168010400,220000,17
14338,2002,134.36,416335800025,1165010700,68000,2
14339,2002,134.66,410052100018,1111010200,100000,5
14340,2002,134.9,410629700030,1117012900,185000,15
14341,2002,134.94,416332300033,1165010700,55000,2
14342,2002,134.981,310900600646,1132010600,90000,22
14343,2002,134.99,410630900062,1117013000,110000,5
14344,2002,134.9966,310601100286,1126010400,87000,21
14345,2002,134.9966,411812000070,1126010400,80000,21
14346,2002,135.39,416312700054,1165010700,70000,5
14347,2002,135.68,416674900036,1168010100,80000,7
14348,2002,135.73,416643100011,1168010600,205000,10
14349,2002,136.03,410630900062,1117013000,74000,5
14350,2002,136.16,416940100051,1171010700,95000,12
14351,2002,136.44,416029000009,1162010300,70000,6
14352,2002,137.21,416317500018,1165010200,66700,5
14353,2002,137.24,416660400056,1168011800,314000,61
14354,2002,137.29,416313600015,1165010100,63000,4
14355,2002,137.37,410629700030,1117012900,157500,16
14356,2002,137.46,417202000013,1174010700,51700,6
14357,2002,138.14,411565000029,1123010700,41000,6
14358,2002,138.34,416636800047,1168010500,129000,6
14359,2002,138.55,416047300051,1162010300,80000,2
14360,2002,139.08,310900600031,1135010200,128000,28
14361,2002,139.36,416652300046,1168010700,60000,3
14362,2002,139.64,312300900298,1171010400,158000,16
14363,2002,139.7,416047300051,1162010300,54000,2
14364,2002,140.36,312100200046,1165010600,249000,17
14365,2002,140.43,413626000038,1141011700,57000,1
14366,2002,141.05,416628100054,1168010800,90000,5
14367,2002,141.51,413608500030,1141011800,47000,3
14368,2002,141.66,416325400103,1165010100,193000,8
14369,2002,142.44,416603700027,1168010100,62000,4
14370,2002,142.66,416323600020,1165010800,99500,4
14371,2002,142.73,416636800047,1168010500,95000,7
14372,2002,143.38,417213200089,1174010900,71000,6
14373,2002,144.123,414549400107,1150010300,93000,12
14374,2002,144.26,416365900020,1165010800,111500,17
14375,2002,144.3,413608500030,1141011800,44800,2
14376,2002,144.31,414543700060,1150010600,40500,11
14377,2002,144.99,410615100068,1117013300,115000,10
14378,2002,145.36,416636800047,1168010500,105000,5
14379,2002,145.43,417226100061,1174010800,88000,10
14380,2002,145.65,416335800025,1165010700,82500,5
14381,2002,146.09,416603700027,1168010100,100000,2
14382,2002,146.11,416619300032,1168010100,85000,6
14383,2002,146.87,416636800047,1168010500,90000,6
14384,2002,147.26,416636800047,1168010500,149000,5
14385,2002,147.46,416318100031,1165010800,98000,9
14386,2002,147.46,416356100006,1165010100,109750,3
14387,2002,147.47,413931700015,1144012400,88500,6
14388,2002,147.5,410657500007,1117010100,65000,4
14389,2002,147.77,311201900239,1141011700,36000,5
14390,2002,148.03,410630900062,1117013000,68000,4
14391,2002,148.44,416923000013,1171010500,74500,4
14392,2002,148.59,311201900239,1141011700,42000,4
14393,2002,148.83,416332300033,1165010700,138500,4
14394,2002,148.88,416355500017,1165010700,90000,4
14395,2002,149.06,410630900062,1117013000,124500,4
14396,2002,149.5915,413639400012,1141011100,38500,7
14397,2002,149.79,300506700262,1147010300,51400,11
14398,2002,150.04,417200300021,1174010800,80000,7
14399,2002,150.08,410657300023,1117010100,62500,4
14400,2002,150.41,410630900062,1117013000,105700,3
14401,2002,150.64,310501200119,1123010600,82000,29
14402,2002,150.85,416302800023,1165010800,163000,6
14403,2002,150.85,416630300052,1168010400,168000,5
14404,2002,150.95,416302800023,1165010800,180000,23
14405,2002,151.11,416352600003,1165010600,293000,1
14406,2002,151.16,416302800023,1165010800,109500,6
14407,2002,152.34,416356100006,1165010100,110000,5
14408,2002,152.48,416318800079,1165010800,119500,3
14409,2002,152.62,311802000143,1156011000,208500,37
14410,2002,153.14,416047500022,1162010300,47000,5
14411,2002,153.32,300506700262,1147010300,35000,11
14412,2002,154.9,416302800023,1165010800,158000,6
14413,2002,155.04,413935100007,1144012200,46000,6
14414,2002,156.58,410615100068,1117013300,107000,15
14415,2002,156.75,416365900020,1165010800,84300,12
14416,2002,156.876,414549400107,1150010300,108000,14
14417,2002,156.98,416323600020,1165010800,147500,5
14418,2002,157.24,417213000077,1174010700,104000,24
14419,2002,157.37,410657300023,1117010100,63500,3
14420,2002,159.63,410631000036,1117013000,98000,4
14421,2002,160.03,416333900044,1165010100,135700,3
14422,2002,160.2,414543900028,1150010600,35000,11
14423,2002,160.76,416342400083,1165010800,179000,10
14424,2002,161.46,416335800025,1165010700,150000,5
14425,2002,161.71,416312100037,1165010100,97000,4
14426,2002,161.85,417200300021,1174010800,55500,1
14427,2002,161.91,416302800023,1165010800,180000,20
14428,2002,161.95,416333900044,1165010100,125000,4
14429,2002,162.1,212300100187,1174010800,105500,6
14430,2002,162.67,312300900298,1171010400,129500,23
14431,2002,162.8,312101000063,1165010100,200000,15
14432,2002,163.05,416661200018,1168010100,205000,4
14433,2002,163.44,312300900298,1171010400,120000,23
14434,2002,163.48,416306500009,1165010100,165000,6
14435,2002,163.51,416302000051,1165010800,179000,11
14436,2002,163.68,416302800023,1165010800,155500,6
14437,2002,163.79,411204700031,1121510400,108500,9
14438,2002,163.95,416365900020,1165010800,135000,16
14439,2002,164.05,312300900298,1171010400,130500,27
14440,2002,164.05,416318100031,1165010800,151000,9
14441,2002,164.26,416636800047,1168010500,130000,7
14442,2002,164.33,417200300021,1174010800,64000,6
14443,2002,164.46,416318100031,1165010800,129000,5
14444,2002,164.74,312300900298,1171010400,111000,26
14445,2002,164.95,416660400056,1168011800,360000,54
14446,2002,164.97,416660400056,1168011800,375000,60
14447,2002,165.23,416661200018,1168010100,180000,6
14448,2002,165.39,416302800023,1165010800,110000,5
14449,2002,166.57,312302400191,1174010800,55000,12
14450,2002,166.96,416630300052,1168010400,130000,7
14451,2002,168.67,416630300052,1168010400,220000,4
14452,2002,169.32,416302800023,1165010800,158000,6
14453,2002,169.39,416302800023,1165010800,83000,6
14454,2002,169.75,310002300081,1111018300,90000,7
14455,2002,170.26,416336000021,1165010700,90000,4
14456,2002,170.28,413963600035,1144010200,2000,7
14457,2002,170.37,312301400307,1171011200,95000,14
14458,2002,170.82,416047500022,1162010300,55000,5
14459,2002,174.34,416302800023,1165010800,116800,5
14460,2002,174.44,416336000021,1165010700,187000,3
14461,2002,174.67,416660400056,1168011800,395000,54
14462,2002,175.36,416306400018,1165010100,86000,7
14463,2002,176.59,416302800023,1165010800,83000,6
14464,2002,176.85,416323600020,1165010800,137000,7
14465,2002,178.06,410657500007,1117010100,74000,3
14466,2002,178.5,311802000143,1156011000,220000,37
14467,2002,179.21,411238100084,1121510100,57500,7
14468,2002,179.66,312301400307,1171011200,117800,17
14469,2002,180.19,312301400307,1171011200,102000,8
14470,2002,180.74,416336000021,1165010700,117500,3
14471,2002,180.82,410629700030,1117012900,225000,18
14472,2002,181.92,410627200053,1117013100,97000,2
14473,2002,182.63,416312200014,1165010100,101500,5
14474,2002,183.12,416641300058,1168010600,124750,1
14475,2002,184.1,413315600023,1138010400,42000,7
